X Y Z
-1.30641e+11 -6.75734e+10 -2.92768e+10
-1.30593e+11 -6.76557e+10 -2.93121e+10
-1.30545e+11 -6.7738e+10 -2.93474e+10
-1.30497e+11 -6.78204e+10 -2.93827e+10
-1.30449e+11 -6.79028e+10 -2.94181e+10
-1.30401e+11 -6.79852e+10 -2.94534e+10
-1.30352e+11 -6.80676e+10 -2.94888e+10
-1.30304e+11 -6.815e+10 -2.95242e+10
-1.30256e+11 -6.82324e+10 -2.95595e+10
-1.30208e+11 -6.83148e+10 -2.95949e+10
-1.30159e+11 -6.83973e+10 -2.96303e+10
-1.30111e+11 -6.84798e+10 -2.96658e+10
-1.30063e+11 -6.85623e+10 -2.97012e+10
-1.30015e+11 -6.86448e+10 -2.97366e+10
-1.29966e+11 -6.87273e+10 -2.97721e+10
-1.29918e+11 -6.88098e+10 -2.98076e+10
-1.29869e+11 -6.88924e+10 -2.98431e+10
-1.29821e+11 -6.8975e+10 -2.98786e+10
-1.29773e+11 -6.90576e+10 -2.99141e+10
-1.29724e+11 -6.91402e+10 -2.99496e+10
-1.29676e+11 -6.92228e+10 -2.99851e+10
-1.29627e+11 -6.93055e+10 -3.00207e+10
-1.29579e+11 -6.93881e+10 -3.00563e+10
-1.2953e+11 -6.94708e+10 -3.00918e+10
-1.29481e+11 -6.95535e+10 -3.01274e+10
-1.29433e+11 -6.96363e+10 -3.0163e+10
-1.29384e+11 -6.9719e+10 -3.01987e+10
-1.29335e+11 -6.98018e+10 -3.02343e+10
-1.29286e+11 -6.98846e+10 -3.02699e+10
-1.29238e+11 -6.99674e+10 -3.03056e+10
-1.29189e+11 -7.00502e+10 -3.03413e+10
-1.2914e+11 -7.0133e+10 -3.0377e+10
-1.29091e+11 -7.02159e+10 -3.04127e+10
-1.29042e+11 -7.02988e+10 -3.04484e+10
-1.28993e+11 -7.03817e+10 -3.04841e+10
-1.28944e+11 -7.04646e+10 -3.05199e+10
-1.28894e+11 -7.05475e+10 -3.05557e+10
-1.28845e+11 -7.06305e+10 -3.05914e+10
-1.28796e+11 -7.07135e+10 -3.06272e+10
-1.28747e+11 -7.07965e+10 -3.0663e+10
-1.28697e+11 -7.08795e+10 -3.06988e+10
-1.28648e+11 -7.09625e+10 -3.07347e+10
-1.28598e+11 -7.10455e+10 -3.07705e+10
-1.28549e+11 -7.11286e+10 -3.08063e+10
-1.28499e+11 -7.12117e+10 -3.08422e+10
-1.2845e+11 -7.12947e+10 -3.08781e+10
-1.284e+11 -7.13778e+10 -3.0914e+10
-1.2835e+11 -7.1461e+10 -3.09499e+10
-1.283e+11 -7.15441e+10 -3.09858e+10
-1.28251e+11 -7.16272e+10 -3.10217e+10
-1.28201e+11 -7.17104e+10 -3.10576e+10
-1.28151e+11 -7.17936e+10 -3.10936e+10
-1.281e+11 -7.18767e+10 -3.11295e+10
-1.2805e+11 -7.19599e+10 -3.11655e+10
-1.28e+11 -7.20431e+10 -3.12015e+10
-1.2795e+11 -7.21264e+10 -3.12374e+10
-1.279e+11 -7.22096e+10 -3.12734e+10
-1.27849e+11 -7.22928e+10 -3.13094e+10
-1.27799e+11 -7.23761e+10 -3.13454e+10
-1.27748e+11 -7.24593e+10 -3.13815e+10
-1.27697e+11 -7.25426e+10 -3.14175e+10
-1.27647e+11 -7.26259e+10 -3.14535e+10
-1.27596e+11 -7.27092e+10 -3.14896e+10
-1.27545e+11 -7.27925e+10 -3.15256e+10
-1.27494e+11 -7.28757e+10 -3.15617e+10
-1.27443e+11 -7.29591e+10 -3.15977e+10
-1.27392e+11 -7.30424e+10 -3.16338e+10
-1.27341e+11 -7.31257e+10 -3.16699e+10
-1.2729e+11 -7.3209e+10 -3.1706e+10
-1.27239e+11 -7.32923e+10 -3.17421e+10
-1.27187e+11 -7.33756e+10 -3.17782e+10
-1.27136e+11 -7.3459e+10 -3.18143e+10
-1.27084e+11 -7.35423e+10 -3.18504e+10
-1.27033e+11 -7.36257e+10 -3.18865e+10
-1.26981e+11 -7.3709e+10 -3.19226e+10
-1.26929e+11 -7.37923e+10 -3.19588e+10
-1.26878e+11 -7.38757e+10 -3.19949e+10
-1.26826e+11 -7.3959e+10 -3.2031e+10
-1.26774e+11 -7.40424e+10 -3.20672e+10
-1.26722e+11 -7.41257e+10 -3.21033e+10
-1.2667e+11 -7.4209e+10 -3.21394e+10
-1.26617e+11 -7.42924e+10 -3.21756e+10
-1.26565e+11 -7.43757e+10 -3.22117e+10
-1.26513e+11 -7.44591e+10 -3.22479e+10
-1.2646e+11 -7.45424e+10 -3.2284e+10
-1.26408e+11 -7.46257e+10 -3.23202e+10
-1.26355e+11 -7.47091e+10 -3.23564e+10
-1.26303e+11 -7.47924e+10 -3.23925e+10
-1.2625e+11 -7.48757e+10 -3.24287e+10
-1.26197e+11 -7.4959e+10 -3.24649e+10
-1.26144e+11 -7.50423e+10 -3.2501e+10
-1.26091e+11 -7.51256e+10 -3.25372e+10
-1.26038e+11 -7.52089e+10 -3.25734e+10
-1.25985e+11 -7.52922e+10 -3.26095e+10
-1.25931e+11 -7.53755e+10 -3.26457e+10
-1.25878e+11 -7.54588e+10 -3.26819e+10
-1.25825e+11 -7.5542e+10 -3.2718e+10
-1.25771e+11 -7.56253e+10 -3.27542e+10
-1.25718e+11 -7.57086e+10 -3.27904e+10
-1.25664e+11 -7.57918e+10 -3.28265e+10
-1.2561e+11 -7.5875e+10 -3.28627e+10
-1.25556e+11 -7.59583e+10 -3.28988e+10
-1.25502e+11 -7.60415e+10 -3.2935e+10
-1.25448e+11 -7.61247e+10 -3.29712e+10
-1.25394e+11 -7.62079e+10 -3.30073e+10
-1.2534e+11 -7.6291e+10 -3.30435e+10
-1.25286e+11 -7.63742e+10 -3.30796e+10
-1.25231e+11 -7.64574e+10 -3.31158e+10
-1.25177e+11 -7.65405e+10 -3.31519e+10
-1.25122e+11 -7.66236e+10 -3.31881e+10
-1.25068e+11 -7.67067e+10 -3.32242e+10
-1.25013e+11 -7.67898e+10 -3.32603e+10
-1.24958e+11 -7.68729e+10 -3.32965e+10
-1.24904e+11 -7.6956e+10 -3.33326e+10
-1.24849e+11 -7.7039e+10 -3.33687e+10
-1.24794e+11 -7.71221e+10 -3.34048e+10
-1.24738e+11 -7.72051e+10 -3.3441e+10
-1.24683e+11 -7.72881e+10 -3.34771e+10
-1.24628e+11 -7.73711e+10 -3.35132e+10
-1.24573e+11 -7.74541e+10 -3.35493e+10
-1.24517e+11 -7.7537e+10 -3.35854e+10
-1.24462e+11 -7.762e+10 -3.36215e+10
-1.24406e+11 -7.77029e+10 -3.36575e+10
-1.2435e+11 -7.77858e+10 -3.36936e+10
-1.24294e+11 -7.78687e+10 -3.37297e+10
-1.24238e+11 -7.79516e+10 -3.37658e+10
-1.24182e+11 -7.80344e+10 -3.38018e+10
-1.24126e+11 -7.81172e+10 -3.38379e+10
-1.2407e+11 -7.82001e+10 -3.38739e+10
-1.24014e+11 -7.82828e+10 -3.391e+10
-1.23958e+11 -7.83656e+10 -3.3946e+10
-1.23901e+11 -7.84484e+10 -3.3982e+10
-1.23845e+11 -7.85311e+10 -3.4018e+10
-1.23788e+11 -7.86138e+10 -3.4054e+10
-1.23732e+11 -7.86965e+10 -3.40901e+10
-1.23675e+11 -7.87791e+10 -3.4126e+10
-1.23618e+11 -7.88618e+10 -3.4162e+10
-1.23561e+11 -7.89444e+10 -3.4198e+10
-1.23504e+11 -7.9027e+10 -3.4234e+10
-1.23447e+11 -7.91095e+10 -3.427e+10
-1.2339e+11 -7.91921e+10 -3.43059e+10
-1.23332e+11 -7.92746e+10 -3.43419e+10
-1.23275e+11 -7.93571e+10 -3.43778e+10
-1.23218e+11 -7.94396e+10 -3.44137e+10
-1.2316e+11 -7.9522e+10 -3.44496e+10
-1.23102e+11 -7.96045e+10 -3.44856e+10
-1.23045e+11 -7.96868e+10 -3.45215e+10
-1.22987e+11 -7.97692e+10 -3.45573e+10
-1.22929e+11 -7.98516e+10 -3.45932e+10
-1.22871e+11 -7.99339e+10 -3.46291e+10
-1.22813e+11 -8.00162e+10 -3.4665e+10
-1.22755e+11 -8.00985e+10 -3.47008e+10
-1.22697e+11 -8.01807e+10 -3.47367e+10
-1.22638e+11 -8.02629e+10 -3.47725e+10
-1.2258e+11 -8.03451e+10 -3.48083e+10
-1.22522e+11 -8.04273e+10 -3.48441e+10
-1.22463e+11 -8.05094e+10 -3.48799e+10
-1.22404e+11 -8.05915e+10 -3.49157e+10
-1.22346e+11 -8.06736e+10 -3.49515e+10
-1.22287e+11 -8.07556e+10 -3.49872e+10
-1.22228e+11 -8.08376e+10 -3.5023e+10
-1.22169e+11 -8.09196e+10 -3.50587e+10
-1.2211e+11 -8.10016e+10 -3.50945e+10
-1.22051e+11 -8.10835e+10 -3.51302e+10
-1.21991e+11 -8.11654e+10 -3.51659e+10
-1.21932e+11 -8.12473e+10 -3.52016e+10
-1.21873e+11 -8.13291e+10 -3.52373e+10
-1.21813e+11 -8.14109e+10 -3.5273e+10
-1.21754e+11 -8.14927e+10 -3.53086e+10
-1.21694e+11 -8.15745e+10 -3.53443e+10
-1.21634e+11 -8.16562e+10 -3.53799e+10
-1.21574e+11 -8.17379e+10 -3.54155e+10
-1.21514e+11 -8.18195e+10 -3.54511e+10
-1.21454e+11 -8.19012e+10 -3.54867e+10
-1.21394e+11 -8.19827e+10 -3.55223e+10
-1.21334e+11 -8.20643e+10 -3.55579e+10
-1.21274e+11 -8.21458e+10 -3.55935e+10
-1.21213e+11 -8.22273e+10 -3.5629e+10
-1.21153e+11 -8.23088e+10 -3.56645e+10
-1.21092e+11 -8.23902e+10 -3.57001e+10
-1.21032e+11 -8.24716e+10 -3.57356e+10
-1.20971e+11 -8.2553e+10 -3.5771e+10
-1.2091e+11 -8.26343e+10 -3.58065e+10
-1.2085e+11 -8.27156e+10 -3.5842e+10
-1.20789e+11 -8.27969e+10 -3.58774e+10
-1.20728e+11 -8.28781e+10 -3.59129e+10
-1.20666e+11 -8.29593e+10 -3.59483e+10
-1.20605e+11 -8.30404e+10 -3.59837e+10
-1.20544e+11 -8.31216e+10 -3.60191e+10
-1.20483e+11 -8.32026e+10 -3.60545e+10
-1.20421e+11 -8.32837e+10 -3.60898e+10
-1.2036e+11 -8.33647e+10 -3.61252e+10
-1.20298e+11 -8.34457e+10 -3.61605e+10
-1.20236e+11 -8.35266e+10 -3.61958e+10
-1.20174e+11 -8.36075e+10 -3.62311e+10
-1.20113e+11 -8.36884e+10 -3.62664e+10
-1.20051e+11 -8.37693e+10 -3.63017e+10
-1.19989e+11 -8.38501e+10 -3.6337e+10
-1.19926e+11 -8.39308e+10 -3.63722e+10
-1.19864e+11 -8.40115e+10 -3.64074e+10
-1.19802e+11 -8.40922e+10 -3.64426e+10
-1.1974e+11 -8.41729e+10 -3.64778e+10
-1.19677e+11 -8.42535e+10 -3.6513e+10
-1.19615e+11 -8.43341e+10 -3.65482e+10
-1.19552e+11 -8.44146e+10 -3.65833e+10
-1.19489e+11 -8.44951e+10 -3.66185e+10
-1.19426e+11 -8.45756e+10 -3.66536e+10
-1.19363e+11 -8.4656e+10 -3.66887e+10
-1.19301e+11 -8.47364e+10 -3.67238e+10
-1.19237e+11 -8.48167e+10 -3.67588e+10
-1.19174e+11 -8.48971e+10 -3.67939e+10
-1.19111e+11 -8.49773e+10 -3.68289e+10
-1.19048e+11 -8.50576e+10 -3.68639e+10
-1.18984e+11 -8.51377e+10 -3.68989e+10
-1.18921e+11 -8.52179e+10 -3.69339e+10
-1.18857e+11 -8.5298e+10 -3.69689e+10
-1.18794e+11 -8.53781e+10 -3.70039e+10
-1.1873e+11 -8.54581e+10 -3.70388e+10
-1.18666e+11 -8.55381e+10 -3.70737e+10
-1.18602e+11 -8.56181e+10 -3.71086e+10
-1.18539e+11 -8.5698e+10 -3.71435e+10
-1.18474e+11 -8.57778e+10 -3.71784e+10
-1.1841e+11 -8.58577e+10 -3.72132e+10
-1.18346e+11 -8.59375e+10 -3.7248e+10
-1.18282e+11 -8.60172e+10 -3.72828e+10
-1.18217e+11 -8.60969e+10 -3.73176e+10
-1.18153e+11 -8.61766e+10 -3.73524e+10
-1.18089e+11 -8.62562e+10 -3.73872e+10
-1.18024e+11 -8.63358e+10 -3.74219e+10
-1.17959e+11 -8.64153e+10 -3.74566e+10
-1.17894e+11 -8.64948e+10 -3.74913e+10
-1.1783e+11 -8.65743e+10 -3.7526e+10
-1.17765e+11 -8.66537e+10 -3.75607e+10
-1.177e+11 -8.67331e+10 -3.75953e+10
-1.17635e+11 -8.68124e+10 -3.763e+10
-1.17569e+11 -8.68917e+10 -3.76646e+10
-1.17504e+11 -8.69709e+10 -3.76992e+10
-1.17439e+11 -8.70501e+10 -3.77338e+10
-1.17373e+11 -8.71293e+10 -3.77683e+10
-1.17308e+11 -8.72084e+10 -3.78029e+10
-1.17242e+11 -8.72875e+10 -3.78374e+10
-1.17177e+11 -8.73665e+10 -3.78719e+10
-1.17111e+11 -8.74455e+10 -3.79064e+10
-1.17045e+11 -8.75244e+10 -3.79408e+10
-1.16979e+11 -8.76033e+10 -3.79753e+10
-1.16913e+11 -8.76821e+10 -3.80097e+10
-1.16847e+11 -8.7761e+10 -3.80441e+10
-1.16781e+11 -8.78397e+10 -3.80785e+10
-1.16715e+11 -8.79184e+10 -3.81128e+10
-1.16648e+11 -8.79971e+10 -3.81472e+10
-1.16582e+11 -8.80757e+10 -3.81815e+10
-1.16515e+11 -8.81543e+10 -3.82158e+10
-1.16449e+11 -8.82328e+10 -3.82501e+10
-1.16382e+11 -8.83113e+10 -3.82844e+10
-1.16315e+11 -8.83898e+10 -3.83186e+10
-1.16249e+11 -8.84682e+10 -3.83528e+10
-1.16182e+11 -8.85465e+10 -3.83871e+10
-1.16115e+11 -8.86248e+10 -3.84212e+10
-1.16048e+11 -8.87031e+10 -3.84554e+10
-1.15981e+11 -8.87813e+10 -3.84896e+10
-1.15913e+11 -8.88595e+10 -3.85237e+10
-1.15846e+11 -8.89376e+10 -3.85578e+10
-1.15779e+11 -8.90157e+10 -3.85919e+10
-1.15711e+11 -8.90937e+10 -3.86259e+10
-1.15644e+11 -8.91717e+10 -3.866e+10
-1.15576e+11 -8.92496e+10 -3.8694e+10
-1.15509e+11 -8.93275e+10 -3.8728e+10
-1.15441e+11 -8.94053e+10 -3.8762e+10
-1.15373e+11 -8.94831e+10 -3.87959e+10
-1.15305e+11 -8.95609e+10 -3.88299e+10
-1.15237e+11 -8.96385e+10 -3.88638e+10
-1.15169e+11 -8.97162e+10 -3.88977e+10
-1.15101e+11 -8.97938e+10 -3.89316e+10
-1.15033e+11 -8.98713e+10 -3.89654e+10
-1.14964e+11 -8.99488e+10 -3.89993e+10
-1.14896e+11 -9.00263e+10 -3.90331e+10
-1.14827e+11 -9.01037e+10 -3.90669e+10
-1.14759e+11 -9.01811e+10 -3.91006e+10
-1.1469e+11 -9.02584e+10 -3.91344e+10
-1.14622e+11 -9.03356e+10 -3.91681e+10
-1.14553e+11 -9.04128e+10 -3.92018e+10
-1.14484e+11 -9.049e+10 -3.92355e+10
-1.14415e+11 -9.05671e+10 -3.92692e+10
-1.14346e+11 -9.06442e+10 -3.93028e+10
-1.14277e+11 -9.07212e+10 -3.93364e+10
-1.14208e+11 -9.07981e+10 -3.937e+10
-1.14138e+11 -9.0875e+10 -3.94036e+10
-1.14069e+11 -9.09519e+10 -3.94371e+10
-1.14e+11 -9.10287e+10 -3.94707e+10
-1.1393e+11 -9.11055e+10 -3.95042e+10
-1.13861e+11 -9.11822e+10 -3.95376e+10
-1.13791e+11 -9.12588e+10 -3.95711e+10
-1.13721e+11 -9.13354e+10 -3.96045e+10
-1.13652e+11 -9.1412e+10 -3.9638e+10
-1.13582e+11 -9.14885e+10 -3.96713e+10
-1.13512e+11 -9.1565e+10 -3.97047e+10
-1.13442e+11 -9.16414e+10 -3.97381e+10
-1.13372e+11 -9.17177e+10 -3.97714e+10
-1.13301e+11 -9.1794e+10 -3.98047e+10
-1.13231e+11 -9.18702e+10 -3.9838e+10
-1.13161e+11 -9.19464e+10 -3.98712e+10
-1.1309e+11 -9.20226e+10 -3.99044e+10
-1.1302e+11 -9.20987e+10 -3.99377e+10
-1.12949e+11 -9.21747e+10 -3.99708e+10
-1.12879e+11 -9.22507e+10 -4.0004e+10
-1.12808e+11 -9.23266e+10 -4.00371e+10
-1.12737e+11 -9.24025e+10 -4.00703e+10
-1.12666e+11 -9.24783e+10 -4.01033e+10
-1.12595e+11 -9.25541e+10 -4.01364e+10
-1.12524e+11 -9.26298e+10 -4.01695e+10
-1.12453e+11 -9.27055e+10 -4.02025e+10
-1.12382e+11 -9.27811e+10 -4.02355e+10
-1.12311e+11 -9.28567e+10 -4.02684e+10
-1.12239e+11 -9.29322e+10 -4.03014e+10
-1.12168e+11 -9.30076e+10 -4.03343e+10
-1.12097e+11 -9.3083e+10 -4.03672e+10
-1.12025e+11 -9.31584e+10 -4.04001e+10
-1.11953e+11 -9.32337e+10 -4.04329e+10
-1.11882e+11 -9.33089e+10 -4.04658e+10
-1.1181e+11 -9.33841e+10 -4.04986e+10
-1.11738e+11 -9.34592e+10 -4.05313e+10
-1.11666e+11 -9.35343e+10 -4.05641e+10
-1.11594e+11 -9.36093e+10 -4.05968e+10
-1.11522e+11 -9.36843e+10 -4.06295e+10
-1.1145e+11 -9.37592e+10 -4.06622e+10
-1.11378e+11 -9.3834e+10 -4.06948e+10
-1.11305e+11 -9.39088e+10 -4.07275e+10
-1.11233e+11 -9.39836e+10 -4.07601e+10
-1.1116e+11 -9.40582e+10 -4.07926e+10
-1.11088e+11 -9.41329e+10 -4.08252e+10
-1.11015e+11 -9.42075e+10 -4.08577e+10
-1.10943e+11 -9.4282e+10 -4.08902e+10
-1.1087e+11 -9.43564e+10 -4.09227e+10
-1.10797e+11 -9.44308e+10 -4.09552e+10
-1.10724e+11 -9.45052e+10 -4.09876e+10
-1.10651e+11 -9.45795e+10 -4.102e+10
-1.10578e+11 -9.46537e+10 -4.10524e+10
-1.10505e+11 -9.47279e+10 -4.10847e+10
-1.10432e+11 -9.4802e+10 -4.1117e+10
-1.10358e+11 -9.48761e+10 -4.11493e+10
-1.10285e+11 -9.49501e+10 -4.11816e+10
-1.10211e+11 -9.5024e+10 -4.12138e+10
-1.10138e+11 -9.50979e+10 -4.1246e+10
-1.10064e+11 -9.51717e+10 -4.12782e+10
-1.09991e+11 -9.52455e+10 -4.13104e+10
-1.09917e+11 -9.53192e+10 -4.13425e+10
-1.09843e+11 -9.53929e+10 -4.13747e+10
-1.09769e+11 -9.54665e+10 -4.14067e+10
-1.09695e+11 -9.554e+10 -4.14388e+10
-1.09621e+11 -9.56135e+10 -4.14708e+10
-1.09547e+11 -9.56869e+10 -4.15028e+10
-1.09473e+11 -9.57603e+10 -4.15348e+10
-1.09399e+11 -9.58336e+10 -4.15668e+10
-1.09324e+11 -9.59068e+10 -4.15987e+10
-1.0925e+11 -9.598e+10 -4.16306e+10
-1.09176e+11 -9.60531e+10 -4.16625e+10
-1.09101e+11 -9.61262e+10 -4.16943e+10
-1.09026e+11 -9.61992e+10 -4.17261e+10
-1.08952e+11 -9.62721e+10 -4.17579e+10
-1.08877e+11 -9.6345e+10 -4.17897e+10
-1.08802e+11 -9.64178e+10 -4.18214e+10
-1.08727e+11 -9.64906e+10 -4.18531e+10
-1.08652e+11 -9.65633e+10 -4.18848e+10
-1.08577e+11 -9.66359e+10 -4.19164e+10
-1.08502e+11 -9.67085e+10 -4.19481e+10
-1.08427e+11 -9.6781e+10 -4.19797e+10
-1.08352e+11 -9.68535e+10 -4.20112e+10
-1.08276e+11 -9.69259e+10 -4.20428e+10
-1.08201e+11 -9.69982e+10 -4.20743e+10
-1.08125e+11 -9.70705e+10 -4.21058e+10
-1.0805e+11 -9.71427e+10 -4.21372e+10
-1.07974e+11 -9.72148e+10 -4.21686e+10
-1.07898e+11 -9.72869e+10 -4.22e+10
-1.07823e+11 -9.73589e+10 -4.22314e+10
-1.07747e+11 -9.74309e+10 -4.22628e+10
-1.07671e+11 -9.75028e+10 -4.22941e+10
-1.07595e+11 -9.75746e+10 -4.23253e+10
-1.07519e+11 -9.76464e+10 -4.23566e+10
-1.07443e+11 -9.77181e+10 -4.23878e+10
-1.07367e+11 -9.77897e+10 -4.2419e+10
-1.0729e+11 -9.78613e+10 -4.24502e+10
-1.07214e+11 -9.79328e+10 -4.24813e+10
-1.07138e+11 -9.80042e+10 -4.25124e+10
-1.07061e+11 -9.80756e+10 -4.25435e+10
-1.06984e+11 -9.81469e+10 -4.25746e+10
-1.06908e+11 -9.82182e+10 -4.26056e+10
-1.06831e+11 -9.82894e+10 -4.26366e+10
-1.06754e+11 -9.83605e+10 -4.26675e+10
-1.06678e+11 -9.84316e+10 -4.26985e+10
-1.06601e+11 -9.85026e+10 -4.27294e+10
-1.06524e+11 -9.85735e+10 -4.27602e+10
-1.06447e+11 -9.86444e+10 -4.27911e+10
-1.06369e+11 -9.87152e+10 -4.28219e+10
-1.06292e+11 -9.87859e+10 -4.28526e+10
-1.06215e+11 -9.88566e+10 -4.28834e+10
-1.06138e+11 -9.89272e+10 -4.29141e+10
-1.0606e+11 -9.89977e+10 -4.29448e+10
-1.05983e+11 -9.90682e+10 -4.29755e+10
-1.05905e+11 -9.91386e+10 -4.30061e+10
-1.05828e+11 -9.92089e+10 -4.30367e+10
-1.0575e+11 -9.92792e+10 -4.30672e+10
-1.05672e+11 -9.93494e+10 -4.30978e+10
-1.05595e+11 -9.94195e+10 -4.31283e+10
-1.05517e+11 -9.94896e+10 -4.31587e+10
-1.05439e+11 -9.95595e+10 -4.31892e+10
-1.05361e+11 -9.96295e+10 -4.32196e+10
-1.05283e+11 -9.96993e+10 -4.325e+10
-1.05204e+11 -9.97691e+10 -4.32803e+10
-1.05126e+11 -9.98388e+10 -4.33106e+10
-1.05048e+11 -9.99085e+10 -4.33409e+10
-1.0497e+11 -9.99781e+10 -4.33711e+10
-1.04891e+11 -1.00048e+11 -4.34014e+10
-1.04813e+11 -1.00117e+11 -4.34315e+10
-1.04734e+11 -1.00186e+11 -4.34617e+10
-1.04655e+11 -1.00256e+11 -4.34918e+10
-1.04577e+11 -1.00325e+11 -4.35219e+10
-1.04498e+11 -1.00394e+11 -4.35519e+10
-1.04419e+11 -1.00463e+11 -4.3582e+10
-1.0434e+11 -1.00532e+11 -4.3612e+10
-1.04261e+11 -1.00601e+11 -4.36419e+10
-1.04182e+11 -1.0067e+11 -4.36718e+10
-1.04103e+11 -1.00739e+11 -4.37017e+10
-1.04024e+11 -1.00808e+11 -4.37316e+10
-1.03945e+11 -1.00876e+11 -4.37614e+10
-1.03866e+11 -1.00945e+11 -4.37912e+10
-1.03786e+11 -1.01013e+11 -4.38209e+10
-1.03707e+11 -1.01082e+11 -4.38507e+10
-1.03627e+11 -1.0115e+11 -4.38803e+10
-1.03548e+11 -1.01218e+11 -4.391e+10
-1.03468e+11 -1.01287e+11 -4.39396e+10
-1.03389e+11 -1.01355e+11 -4.39692e+10
-1.03309e+11 -1.01423e+11 -4.39988e+10
-1.03229e+11 -1.01491e+11 -4.40283e+10
-1.03149e+11 -1.01559e+11 -4.40577e+10
-1.03069e+11 -1.01627e+11 -4.40872e+10
-1.02989e+11 -1.01694e+11 -4.41166e+10
-1.02909e+11 -1.01762e+11 -4.4146e+10
-1.02829e+11 -1.0183e+11 -4.41753e+10
-1.02749e+11 -1.01897e+11 -4.42046e+10
-1.02669e+11 -1.01965e+11 -4.42339e+10
-1.02588e+11 -1.02032e+11 -4.42631e+10
-1.02508e+11 -1.021e+11 -4.42923e+10
-1.02427e+11 -1.02167e+11 -4.43215e+10
-1.02347e+11 -1.02234e+11 -4.43506e+10
-1.02266e+11 -1.02301e+11 -4.43797e+10
-1.02186e+11 -1.02368e+11 -4.44088e+10
-1.02105e+11 -1.02435e+11 -4.44378e+10
-1.02024e+11 -1.02502e+11 -4.44668e+10
-1.01943e+11 -1.02569e+11 -4.44957e+10
-1.01863e+11 -1.02635e+11 -4.45246e+10
-1.01782e+11 -1.02702e+11 -4.45535e+10
-1.01701e+11 -1.02769e+11 -4.45824e+10
-1.0162e+11 -1.02835e+11 -4.46112e+10
-1.01539e+11 -1.02902e+11 -4.46399e+10
-1.01457e+11 -1.02968e+11 -4.46686e+10
-1.01376e+11 -1.03034e+11 -4.46973e+10
-1.01295e+11 -1.031e+11 -4.4726e+10
-1.01213e+11 -1.03166e+11 -4.47546e+10
-1.01132e+11 -1.03232e+11 -4.47832e+10
-1.01051e+11 -1.03298e+11 -4.48117e+10
-1.00969e+11 -1.03364e+11 -4.48402e+10
-1.00888e+11 -1.0343e+11 -4.48687e+10
-1.00806e+11 -1.03496e+11 -4.48971e+10
-1.00724e+11 -1.03561e+11 -4.49255e+10
-1.00642e+11 -1.03627e+11 -4.49538e+10
-1.00561e+11 -1.03692e+11 -4.49821e+10
-1.00479e+11 -1.03757e+11 -4.50104e+10
-1.00397e+11 -1.03823e+11 -4.50386e+10
-1.00315e+11 -1.03888e+11 -4.50668e+10
-1.00233e+11 -1.03953e+11 -4.5095e+10
-1.00151e+11 -1.04018e+11 -4.51231e+10
-1.00069e+11 -1.04083e+11 -4.51512e+10
-9.99864e+10 -1.04148e+11 -4.51792e+10
-9.99042e+10 -1.04213e+11 -4.52072e+10
-9.98219e+10 -1.04277e+11 -4.52351e+10
-9.97395e+10 -1.04342e+11 -4.52631e+10
-9.96571e+10 -1.04406e+11 -4.52909e+10
-9.95746e+10 -1.04471e+11 -4.53188e+10
-9.94921e+10 -1.04535e+11 -4.53466e+10
-9.94096e+10 -1.04599e+11 -4.53743e+10
-9.9327e+10 -1.04664e+11 -4.5402e+10
-9.92443e+10 -1.04728e+11 -4.54297e+10
-9.91616e+10 -1.04792e+11 -4.54573e+10
-9.90788e+10 -1.04855e+11 -4.54849e+10
-9.8996e+10 -1.04919e+11 -4.55125e+10
-9.89131e+10 -1.04983e+11 -4.554e+10
-9.88302e+10 -1.05047e+11 -4.55674e+10
-9.87473e+10 -1.0511e+11 -4.55948e+10
-9.86643e+10 -1.05174e+11 -4.56222e+10
-9.85812e+10 -1.05237e+11 -4.56496e+10
-9.84981e+10 -1.053e+11 -4.56768e+10
-9.8415e+10 -1.05364e+11 -4.57041e+10
-9.83318e+10 -1.05427e+11 -4.57313e+10
-9.82485e+10 -1.0549e+11 -4.57585e+10
-9.81653e+10 -1.05553e+11 -4.57856e+10
-9.80819e+10 -1.05616e+11 -4.58127e+10
-9.79986e+10 -1.05678e+11 -4.58397e+10
-9.79152e+10 -1.05741e+11 -4.58667e+10
-9.78317e+10 -1.05803e+11 -4.58937e+10
-9.77482e+10 -1.05866e+11 -4.59206e+10
-9.76647e+10 -1.05928e+11 -4.59474e+10
-9.75811e+10 -1.05991e+11 -4.59743e+10
-9.74975e+10 -1.06053e+11 -4.6001e+10
-9.74138e+10 -1.06115e+11 -4.60278e+10
-9.73301e+10 -1.06177e+11 -4.60545e+10
-9.72464e+10 -1.06239e+11 -4.60811e+10
-9.71626e+10 -1.06301e+11 -4.61077e+10
-9.70788e+10 -1.06363e+11 -4.61343e+10
-9.6995e+10 -1.06424e+11 -4.61608e+10
-9.69111e+10 -1.06486e+11 -4.61872e+10
-9.68272e+10 -1.06547e+11 -4.62137e+10
-9.67432e+10 -1.06609e+11 -4.624e+10
-9.66593e+10 -1.0667e+11 -4.62664e+10
-9.65753e+10 -1.06731e+11 -4.62927e+10
-9.64912e+10 -1.06792e+11 -4.63189e+10
-9.64071e+10 -1.06853e+11 -4.63451e+10
-9.6323e+10 -1.06914e+11 -4.63712e+10
-9.62389e+10 -1.06975e+11 -4.63973e+10
-9.61548e+10 -1.07035e+11 -4.64234e+10
